,zip,city,state,latitude,longitude,timezone,daylight_savings_time_flag,geopoint
21840,40977,Pineville,KY,36.750028,-83.72023,-5,1,"36.750028, -83.72023"
21841,34673,Port Richey,FL,28.324796,-82.48176599999998,-5,1,"28.324796, -82.481766"
21842,75346,Dallas,TX,32.767268,-96.777626,-6,1,"32.767268, -96.777626"
21843,49464,Zeeland,MI,42.829252,-85.99621,-5,1,"42.829252, -85.99621"
21844,64503,Saint Joseph,MO,39.741794,-94.83237,-6,1,"39.741794, -94.83237"
21845,31606,Valdosta,GA,30.802411,-83.19624,-5,1,"30.802411, -83.19624"
21846,94175,San Francisco,CA,37.784827,-122.727802,-8,1,"37.784827, -122.727802"
21847,13626,Copenhagen,NY,43.859025,-75.72942,-5,1,"43.859025, -75.72942"
21848,49756,Lewiston,MI,44.839929,-84.30786999999998,-5,1,"44.839929, -84.30787"
21849,24069,Cascade,VA,36.586545,-79.64194,-5,1,"36.586545, -79.64194"
21850,68832,Doniphan,NE,40.763643,-98.38794,-6,1,"40.763643, -98.38794"
21851,4981,Stockton Springs,ME,44.499082,-68.85667,-5,1,"44.499082, -68.85667"
21852,56522,Campbell,MN,46.130213,-96.40019,-6,1,"46.130213, -96.40019"
21853,27049,Toast,NC,36.551332,-80.655786,-5,1,"36.551332, -80.655786"
21854,50581,Rolfe,IA,42.842111,-94.53114,-6,1,"42.842111, -94.53114"
21855,6053,New Britain,CT,41.686949,-72.7908,-5,1,"41.686949, -72.7908"
21856,77046,Houston,TX,29.733181,-95.43131,-6,1,"29.733181, -95.43131"
21857,58370,Saint Michael,ND,47.994379,-98.86913,-6,1,"47.994379, -98.86913"
21858,84133,Salt Lake City,UT,40.769046,-111.889319,-7,1,"40.769046, -111.889319"
21859,89047,Silverpeak,NV,37.751386,-117.64225,-8,1,"37.751386, -117.64225"
21860,63834,Charleston,MO,36.915335,-89.31308,-6,1,"36.915335, -89.31308"
21861,79541,Ovalo,TX,32.151983,-99.84483,-6,1,"32.151983, -99.84483"
21862,41351,Mistletoe,KY,37.398617,-83.704908,-5,1,"37.398617, -83.704908"
21863,92840,Garden Grove,CA,33.785166,-117.93406,-8,1,"33.785166, -117.93406"
21864,73647,Foss,OK,35.45544000000001,-99.1744,-6,1,"35.45544, -99.1744"
21865,55408,Minneapolis,MN,44.947515,-93.28742,-6,1,"44.947515, -93.28742"
21866,43986,Jewett,OH,40.374942,-80.99192999999998,-5,1,"40.374942, -80.99193"
21867,47882,Sullivan,IN,39.090479,-87.40667,-5,0,"39.090479, -87.40667"
21868,13860,West Davenport,NY,42.183045,-74.925617,-5,1,"42.183045, -74.925617"
21869,50116,Hamilton,IA,41.17969,-92.94775000000001,-6,1,"41.17969, -92.94775"
21870,17951,Mar Lin,PA,40.679479,-76.24495,-5,1,"40.679479, -76.24495"
21871,6460,Milford,CT,41.21953,-73.0554,-5,1,"41.21953, -73.0554"
21872,63860,Kewanee,MO,36.67088,-89.57338,-6,1,"36.67088, -89.57338"
21873,18625,Lake Winola,PA,41.509364,-75.85458,-5,1,"41.509364, -75.85458"
21874,15442,Grindstone,PA,40.013397,-79.83113,-5,1,"40.013397, -79.83113"
21875,57118,Sioux Falls,SD,43.674582,-96.79134,-6,1,"43.674582, -96.79134"
21876,38315,Bethel Springs,TN,35.260888,-88.64275,-6,1,"35.260888, -88.64275"
21877,47375,Richmond,IN,39.860417,-85.015983,-5,0,"39.860417, -85.015983"
21878,51647,Northboro,IA,40.599361,-95.36419,-6,1,"40.599361, -95.36419"
21879,92022,El Cajon,CA,33.016928,-116.846046,-8,1,"33.016928, -116.846046"
21880,14054,East Bethany,NY,42.903676,-78.13481,-5,1,"42.903676, -78.13481"
21881,44706,Canton,OH,40.776858,-81.40593,-5,1,"40.776858, -81.40593"
21882,67202,Wichita,KS,37.686992,-97.33362,-6,1,"37.686992, -97.33362"
21883,63348,Foristell,MO,38.814432,-90.94433,-6,1,"38.814432, -90.94433"
21884,48657,Sanford,MI,43.69784,-84.39168999999998,-5,1,"43.69784, -84.39169"
21885,61727,Clinton,IL,40.145501,-88.96776,-6,1,"40.145501, -88.96776"
21886,43731,Crooksville,OH,39.742354,-82.09349,-5,1,"39.742354, -82.09349"
21887,46941,Lagro,IN,40.832028,-85.70332999999998,-5,0,"40.832028, -85.70333"
21888,33119,Miami Beach,FL,25.784526,-80.131967,-5,1,"25.784526, -80.131967"
21889,60153,Maywood,IL,41.880281,-87.84455,-6,1,"41.880281, -87.84455"
21890,61910,Arcola,IL,39.676634,-88.30284,-6,1,"39.676634, -88.30284"
21891,85291,Valley Farms,AZ,33.013502,-111.42979,-7,0,"33.013502, -111.42979"
21892,25505,Big Creek,WV,38.009633,-82.04481,-5,1,"38.009633, -82.04481"
21893,87012,Coyote,NM,36.195444,-106.6583,-7,1,"36.195444, -106.6583"
21894,60525,La Grange,IL,41.788536,-87.87605,-6,1,"41.788536, -87.87605"
21895,51458,Odebolt,IA,42.315531,-95.23551,-6,1,"42.315531, -95.23551"
21896,79985,El Paso,TX,31.694842,-106.29998700000002,-7,1,"31.694842, -106.299987"
21897,55370,Plato,MN,44.787651,-94.04714000000001,-6,1,"44.787651, -94.04714"
21898,37180,Unionville,TN,35.621614,-86.57353,-6,1,"35.621614, -86.57353"
21899,17405,York,PA,40.008647,-76.597187,-5,1,"40.008647, -76.597187"
21900,93616,Del Rey,CA,36.657266,-119.59308999999999,-8,1,"36.657266, -119.59309"
21901,8554,Roebling,NJ,40.113883,-74.77977,-5,1,"40.113883, -74.77977"
21902,76181,Fort Worth,TX,32.771419,-97.291484,-6,1,"32.771419, -97.291484"
21903,23389,Harborton,VA,37.661513,-75.8315,-5,1,"37.661513, -75.8315"
21904,54980,Waukau,WI,43.987186,-88.77247,-6,1,"43.987186, -88.77247"
21905,78671,Stonewall,TX,30.230188,-98.62152,-6,1,"30.230188, -98.62152"
21906,18104,Allentown,PA,40.601996,-75.52104,-5,1,"40.601996, -75.52104"
21907,98340,Hansville,WA,47.910628,-122.57489,-8,1,"47.910628, -122.57489"
21908,44104,Cleveland,OH,41.484001,-81.62702,-5,1,"41.484001, -81.62702"
21909,29080,Lynchburg,SC,34.007854,-80.06749999999998,-5,1,"34.007854, -80.0675"
21910,61131,Loves Park,IL,42.325364,-89.170527,-6,1,"42.325364, -89.170527"
21911,97754,Prineville,OR,44.238306,-120.75681999999999,-8,1,"44.238306, -120.75682"
21912,95612,Clarksburg,CA,38.383366,-121.57819,-8,1,"38.383366, -121.57819"
21913,60940,Grant Park,IL,41.244016,-87.64463999999998,-6,1,"41.244016, -87.64464"
21914,58214,Arvilla,ND,47.930777,-97.49066,-6,1,"47.930777, -97.49066"
21915,20508,Washington,DC,38.893311,-77.01464699999998,-5,1,"38.893311, -77.014647"
21916,29434,Cordesville,SC,33.119898,-79.85796999999998,-5,1,"33.119898, -79.85797"
21917,55323,Crystal Bay,MN,45.015914,-93.47188000000001,-6,1,"45.015914, -93.47188"
21918,73507,Lawton,OK,34.621373,-98.4001,-6,1,"34.621373, -98.4001"
21919,68966,Orleans,NE,40.145771,-99.46708,-6,1,"40.145771, -99.46708"
21920,61379,Wyanet,IL,41.369056,-89.60321,-6,1,"41.369056, -89.60321"
21921,47966,Newport,IN,39.885739,-87.40779999999998,-5,0,"39.885739, -87.4078"
21922,88418,Des Moines,NM,36.734124,-103.74791,-7,1,"36.734124, -103.74791"
21923,15327,Dilliner,PA,39.754889,-79.95225999999998,-5,1,"39.754889, -79.95226"
21924,42632,Mill Springs,KY,36.932769,-84.7757,-5,1,"36.932769, -84.7757"
21925,66539,Silver Lake,KS,39.136616,-95.85898,-6,1,"39.136616, -95.85898"
21926,70548,Kaplan,LA,29.984184,-92.3207,-6,1,"29.984184, -92.3207"
21927,48085,Troy,MI,42.597323,-83.116567,-5,1,"42.597323, -83.116567"
21928,44661,Nashville,OH,40.596018,-82.11316999999998,-5,1,"40.596018, -82.11317"
21929,2667,Wellfleet,MA,41.922412,-70.01484,-5,1,"41.922412, -70.01484"
21930,89123,Las Vegas,NV,36.02653200000001,-115.14848,-8,1,"36.026532, -115.14848"
21931,2553,Monument Beach,MA,41.67336,-70.608047,-5,1,"41.67336, -70.608047"
21932,62792,Ullin,IL,37.277483,-89.186317,-6,1,"37.277483, -89.186317"
21933,3601,Acworth,NH,43.242719,-72.30269,-5,1,"43.242719, -72.30269"
21934,40165,Shepherdsville,KY,37.997938,-85.69666999999998,-5,1,"37.997938, -85.69667"
21935,29446,Green Pond,SC,32.683083,-80.56073999999998,-5,1,"32.683083, -80.56074"
21936,32889,Orlando,FL,28.566338,-81.260818,-5,1,"28.566338, -81.260818"
21937,75087,Rockwall,TX,32.93382,-96.45446,-6,1,"32.93382, -96.45446"
21938,37745,Greeneville,TN,36.229928,-82.81406,-5,1,"36.229928, -82.81406"
21939,18327,Delaware Water Gap,PA,40.982028,-75.14261999999998,-5,1,"40.982028, -75.14262"
21940,50864,Villisca,IA,40.960481,-94.99017,-6,1,"40.960481, -94.99017"
21941,79257,Silverton,TX,34.444761,-101.32582,-6,1,"34.444761, -101.32582"
21942,77373,Spring,TX,30.056394,-95.38961,-6,1,"30.056394, -95.38961"
21943,13156,Sterling,NY,43.337718,-76.6729,-5,1,"43.337718, -76.6729"
21944,75420,Brashear,TX,33.052712,-95.72124,-6,1,"33.052712, -95.72124"
21945,33141,Miami Beach,FL,25.858573,-80.12972999999998,-5,1,"25.858573, -80.12973"
21946,78008,Campbellton,TX,28.759107,-98.2173,-6,1,"28.759107, -98.2173"
21947,98140,Seattle,WA,47.432251,-121.80338799999998,-8,1,"47.432251, -121.803388"
21948,41777,Yeaddiss,KY,37.065439,-83.22479,-5,1,"37.065439, -83.22479"
21949,18618,Harveys Lake,PA,41.37649,-76.03662,-5,1,"41.37649, -76.03662"
21950,7627,Demarest,NJ,40.955603,-73.96044,-5,1,"40.955603, -73.96044"
21951,38281,Union City,TN,36.354384,-89.14988099999998,-6,1,"36.354384, -89.149881"
21952,78374,Portland,TX,27.884565,-97.32054,-6,1,"27.884565, -97.32054"
21953,98933,Harrah,WA,46.406875,-120.62421,-8,1,"46.406875, -120.62421"
21954,5660,Moretown,VT,44.248198,-72.78525,-5,1,"44.248198, -72.78525"
21955,4081,South Waterford,ME,44.566156,-70.661557,-5,1,"44.566156, -70.661557"
21956,65274,New Franklin,MO,39.015654,-92.68811,-6,1,"39.015654, -92.68811"
21957,21088,Lineboro,MD,39.534703,-77.04930199999998,-5,1,"39.534703, -77.049302"
21958,42202,Adairville,KY,36.681441,-86.85365,-6,1,"36.681441, -86.85365"
21959,23337,Wallops Island,VA,37.931216,-75.47191999999998,-5,1,"37.931216, -75.47192"
21960,28010,Barium Springs,NC,35.719228,-80.89909,-5,1,"35.719228, -80.89909"
21961,41274,Wittensville,KY,37.86388,-82.80914,-5,1,"37.86388, -82.80914"
21962,66049,Lawrence,KS,38.97583,-95.30399000000001,-6,1,"38.97583, -95.30399"
21963,36346,Jack,AL,31.567171,-85.93102,-6,1,"31.567171, -85.93102"
21964,64160,Kansas City,MO,39.282869,-94.408998,-6,1,"39.282869, -94.408998"
21965,48743,Long Lake,MI,44.442563,-83.87538,-5,1,"44.442563, -83.87538"
21966,32860,Orlando,FL,28.566338,-81.260818,-5,1,"28.566338, -81.260818"
21967,94155,San Francisco,CA,37.784827,-122.727802,-8,1,"37.784827, -122.727802"
21968,42164,Scottsville,KY,36.767969,-86.18129999999998,-6,1,"36.767969, -86.1813"
21969,25951,Hinton,WV,37.671295,-80.86866999999998,-5,1,"37.671295, -80.86867"
21970,66250,Shawnee Mission,KS,38.899901,-94.831991,-6,1,"38.899901, -94.831991"
21971,99170,Rosalia,WA,47.240334,-117.37365,-8,1,"47.240334, -117.37365"
21972,45742,Little Hocking,OH,39.273206,-81.70888999999998,-5,1,"39.273206, -81.70889"
21973,61655,Peoria,IL,40.744179,-89.718401,-6,1,"40.744179, -89.718401"
21974,79987,El Paso,TX,31.694842,-106.29998700000002,-7,1,"31.694842, -106.299987"
21975,33538,Lake Panasoffkee,FL,28.835261,-82.14817999999998,-5,1,"28.835261, -82.14818"
21976,39174,Tougaloo,MS,32.398142,-90.16072,-6,1,"32.398142, -90.16072"
21977,41602,Auxier,KY,37.73696,-82.74012,-5,1,"37.73696, -82.74012"
21978,29743,Smyrna,SC,35.041829,-81.40335,-5,1,"35.041829, -81.40335"
21979,28479,Winnabow,NC,34.107077,-78.04965,-5,1,"34.107077, -78.04965"
21980,94208,Sacramento,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
21981,12164,Speculator,NY,43.515611,-74.37430999999998,-5,1,"43.515611, -74.37431"
21982,95984,Twain,CA,40.017767,-121.05989,-8,1,"40.017767, -121.05989"
21983,56212,Bellingham,MN,45.140784,-96.32855,-6,1,"45.140784, -96.32855"
21984,1093,Whately,MA,42.442673,-72.652511,-5,1,"42.442673, -72.652511"
21985,29927,Hardeeville,SC,32.277216,-81.07846999999998,-5,1,"32.277216, -81.07847"
21986,72935,Dyer,AR,35.478787,-94.11998,-6,1,"35.478787, -94.11998"
21987,13102,McLean,NY,42.554215,-76.29272299999998,-5,1,"42.554215, -76.292723"
21988,30178,Taylorsville,GA,34.113826,-84.97274,-5,1,"34.113826, -84.97274"
21989,7405,Butler,NJ,40.99313,-74.35893,-5,1,"40.99313, -74.35893"
21990,78470,Corpus Christi,TX,27.777,-97.463213,-6,1,"27.777, -97.463213"
21991,2576,West Wareham,MA,41.776042,-70.75783,-5,1,"41.776042, -70.75783"
21992,27965,Poplar Branch,NC,36.273428,-75.87867,-5,1,"36.273428, -75.87867"
21993,88028,Cliff,NM,32.53667,-108.327898,-7,1,"32.53667, -108.327898"
21994,12983,Saranac Lake,NY,44.324736,-74.16843,-5,1,"44.324736, -74.16843"
21995,77417,Beasley,TX,29.483573,-95.93931,-6,1,"29.483573, -95.93931"
21996,70081,Pilottown,LA,29.285081,-89.364034,-6,1,"29.285081, -89.364034"
21997,79510,Clyde,TX,32.337156,-99.51701000000001,-6,1,"32.337156, -99.51701"
21998,47733,Evansville,IN,37.997128,-87.57496299999998,-6,1,"37.997128, -87.574963"
21999,32164,Palm Coast,FL,29.499591,-81.22328,-5,1,"29.499591, -81.22328"
22000,92243,El Centro,CA,32.783359,-115.57746000000002,-8,1,"32.783359, -115.57746"
22001,75784,Reklaw,TX,31.883205,-94.9689,-6,1,"31.883205, -94.9689"
22002,63467,Saverton,MO,39.650045,-91.270502,-6,1,"39.650045, -91.270502"
22003,12180,Troy,NY,42.731628,-73.66464999999998,-5,1,"42.731628, -73.66465"
22004,21804,Salisbury,MD,38.359332,-75.56931,-5,1,"38.359332, -75.56931"
22005,43542,Monclova,OH,41.577428,-83.76395999999998,-5,1,"41.577428, -83.76396"
22006,34276,Sarasota,FL,27.167521,-82.380967,-5,1,"27.167521, -82.380967"
22007,56395,Saint Cloud,MN,45.52886,-94.593338,-6,1,"45.52886, -94.593338"
22008,94599,Yountville,CA,38.403011,-122.36228,-8,1,"38.403011, -122.36228"
22009,2537,East Sandwich,MA,41.733837,-70.43754,-5,1,"41.733837, -70.43754"
22010,88560,El Paso,TX,31.694842,-106.29998700000002,-7,1,"31.694842, -106.299987"
22011,67863,Marienthal,KS,38.551037,-101.22087,-6,1,"38.551037, -101.22087"
22012,93844,Fresno,CA,36.746375,-119.63965800000001,-8,1,"36.746375, -119.639658"
22013,15422,Chestnut Ridge,PA,39.979032,-79.81957,-5,1,"39.979032, -79.81957"
22014,42002,Paducah,KY,37.085511,-88.71246999999998,-6,1,"37.085511, -88.71247"
22015,49631,Evart,MI,43.893894,-85.26394,-5,1,"43.893894, -85.26394"
22016,61710,Bloomington,IL,40.477735,-88.95417399999998,-6,1,"40.477735, -88.954174"
22017,44315,Akron,OH,41.027977,-81.463238,-5,1,"41.027977, -81.463238"
22018,53944,Lyndon Station,WI,43.705113,-89.89910999999998,-6,1,"43.705113, -89.89911"
22019,55970,Rose Creek,MN,43.599507,-92.83756,-6,1,"43.599507, -92.83756"
22020,32718,Casselberry,FL,28.744752,-81.22328,-5,1,"28.744752, -81.22328"
22021,45882,Rockford,OH,40.682303,-84.67806,-5,1,"40.682303, -84.67806"
22022,49426,Hudsonville,MI,42.873302,-85.87860999999998,-5,1,"42.873302, -85.87861"
22023,35403,Tuscaloosa,AL,33.205073,-87.52749,-6,1,"33.205073, -87.52749"
22024,75222,Dallas,TX,32.767268,-96.777626,-6,1,"32.767268, -96.777626"
22025,7924,Bernardsville,NJ,40.72344,-74.57752999999998,-5,1,"40.72344, -74.57753"
22026,79313,Anton,TX,33.823216,-102.16413,-6,1,"33.823216, -102.16413"
22027,48218,River Rouge,MI,42.269288,-83.13675999999998,-5,1,"42.269288, -83.13676"
22028,1521,Holland,MA,42.054676,-72.16137,-5,1,"42.054676, -72.16137"
22029,44488,Warren,OH,41.317424,-80.761269,-5,1,"41.317424, -80.761269"
22030,56138,Hills,MN,43.529153,-96.36669,-6,1,"43.529153, -96.36669"
22031,81004,Pueblo,CO,38.197344,-104.6331,-7,1,"38.197344, -104.6331"
22032,96835,Honolulu,HI,24.859832,-168.021815,-10,0,"24.859832, -168.021815"
22033,78468,Corpus Christi,TX,27.777,-97.463213,-6,1,"27.777, -97.463213"
22034,71860,Stamps,AR,33.35996,-93.49293,-6,1,"33.35996, -93.49293"
22035,85609,Dragoon,AZ,32.036365,-110.04581,-7,0,"32.036365, -110.04581"
22036,11374,Rego Park,NY,40.724945,-73.8609,-5,1,"40.724945, -73.8609"
22037,58413,Ashley,ND,46.052308,-99.27476,-6,1,"46.052308, -99.27476"
22038,14261,Buffalo,NY,42.768413,-78.887094,-5,1,"42.768413, -78.887094"
22039,74334,Dodge,OK,36.597953,-94.64752600000001,-6,1,"36.597953, -94.647526"
22040,67425,Brookville,KS,38.813761,-97.9286,-6,1,"38.813761, -97.9286"
22041,48662,Wheeler,MI,43.400958,-84.41672,-5,1,"43.400958, -84.41672"
22042,56671,Redlake,MN,47.871135,-95.14362000000001,-6,1,"47.871135, -95.14362"
22043,23109,Mathews,VA,37.43704,-76.30723999999998,-5,1,"37.43704, -76.30724"
22044,68648,Morse Bluff,NE,41.400937,-96.78066,-6,1,"41.400937, -96.78066"
22045,76085,Weatherford,TX,32.847183,-97.69860000000001,-6,1,"32.847183, -97.6986"
22046,99660,Saint Paul Island,AK,57.130894,-170.27203,-10,1,"57.130894, -170.27203"
22047,23083,Jetersville,VA,37.303726,-78.11349,-5,1,"37.303726, -78.11349"
22048,17121,Harrisburg,PA,40.294396,-76.89375099999998,-5,1,"40.294396, -76.893751"
22049,90711,Lakewood,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
22050,31708,Albany,GA,31.591073,-84.132357,-5,1,"31.591073, -84.132357"
22051,62860,Macedonia,IL,38.041978,-88.73256999999998,-6,1,"38.041978, -88.73257"
22052,28441,Garland,NC,34.788387,-78.40573999999998,-5,1,"34.788387, -78.40574"
22053,61604,Peoria,IL,40.709237,-89.63633,-6,1,"40.709237, -89.63633"
22054,21520,Accident,MD,39.629925,-79.31377,-5,1,"39.629925, -79.31377"
22055,18911,Blooming Glen,PA,40.328645,-75.10277999999998,-5,1,"40.328645, -75.10278"
22056,51033,Linn Grove,IA,42.907563,-95.25334,-6,1,"42.907563, -95.25334"
22057,45253,Cincinnati,OH,39.166759,-84.53821999999998,-5,1,"39.166759, -84.53822"
22058,20105,Aldie,VA,38.964054,-77.60877999999998,-5,1,"38.964054, -77.60878"
22059,78039,La Coste,TX,29.312661,-98.81591,-6,1,"29.312661, -98.81591"
22060,26145,Pennsboro,WV,39.288336,-80.968967,-5,1,"39.288336, -80.968967"
22061,84771,Saint George,UT,37.309231,-113.476182,-7,1,"37.309231, -113.476182"
22062,81526,Palisade,CO,39.1013,-108.367,-7,1,"39.1013, -108.367"
22063,55090,Willernie,MN,45.054666,-92.95703,-6,1,"45.054666, -92.95703"
22064,85313,Glendale,AZ,33.276539,-112.18717,-7,0,"33.276539, -112.18717"
22065,57720,Buffalo,SD,45.547869,-103.58054,-7,1,"45.547869, -103.58054"
22066,15005,Baden,PA,40.641066,-80.20599,-5,1,"40.641066, -80.20599"
22067,28403,Wilmington,NC,34.221512,-77.88451999999998,-5,1,"34.221512, -77.88452"
22068,2135,Brighton,MA,42.348418,-71.15349000000002,-5,1,"42.348418, -71.15349"
22069,57449,Houghton,SD,45.726524,-98.21765,-6,1,"45.726524, -98.21765"
22070,37915,Knoxville,TN,35.97125,-83.90148999999998,-5,1,"35.97125, -83.90149"
22071,14551,Sodus,NY,43.226024,-77.03599,-5,1,"43.226024, -77.03599"
22072,80111,Englewood,CO,39.610431,-104.88139,-7,1,"39.610431, -104.88139"
22073,20390,Washington,DC,38.893311,-77.01464699999998,-5,1,"38.893311, -77.014647"
22074,41397,Zoe,KY,37.643659,-83.67762999999998,-5,1,"37.643659, -83.67763"
22075,12924,Keeseville,NY,44.706561,-73.744555,-5,1,"44.706561, -73.744555"
22076,57736,Elm Springs,SD,44.338785,-102.41529,-7,1,"44.338785, -102.41529"
22077,97834,Halfway,OR,44.919974,-117.13838,-8,1,"44.919974, -117.13838"
22078,32559,Pensacola,FL,30.356287,-87.27730699999998,-6,1,"30.356287, -87.277307"
22079,17931,Frackville,PA,40.782361,-76.23232,-5,1,"40.782361, -76.23232"
22080,88038,Gila,NM,32.961804,-108.44041999999999,-7,1,"32.961804, -108.44042"
22081,80823,Karval,CO,38.709972,-103.54469,-7,1,"38.709972, -103.54469"
22082,65333,Houstonia,MO,38.901528,-93.32101,-6,1,"38.901528, -93.32101"
22083,32457,Port Saint Joe,FL,29.902484,-85.242169,-6,1,"29.902484, -85.242169"
22084,51031,Le Mars,IA,42.79728,-96.17167,-6,1,"42.79728, -96.17167"
22085,70114,New Orleans,LA,29.938155,-90.03667,-6,1,"29.938155, -90.03667"
22086,36114,Montgomery,AL,32.403987,-86.253867,-6,1,"32.403987, -86.253867"
22087,4605,Ellsworth,ME,44.614885,-68.43626,-5,1,"44.614885, -68.43626"
22088,43805,Blissfield,OH,40.398274,-81.968787,-5,1,"40.398274, -81.968787"
22089,76486,Perrin,TX,33.024726,-98.05788,-6,1,"33.024726, -98.05788"
22090,81334,Towaoc,CO,37.178946,-108.88769,-7,1,"37.178946, -108.88769"
22091,3305,Concord,NH,43.2134,-71.517151,-5,1,"43.2134, -71.517151"
22092,47955,Linden,IN,40.19705,-86.88781,-5,0,"40.19705, -86.88781"
22093,80822,Joes,CO,39.633953,-102.69795,-7,1,"39.633953, -102.69795"
22094,19967,Millville,DE,38.54597,-75.11175,-5,1,"38.54597, -75.11175"
22095,54904,Oshkosh,WI,44.018871,-88.61324,-6,1,"44.018871, -88.61324"
22096,93067,Summerland,CA,34.421895,-119.60084,-8,1,"34.421895, -119.60084"
22097,53102,Benet Lake,WI,42.500141,-88.079983,-6,1,"42.500141, -88.079983"
22098,68621,Ames,NE,41.482181,-96.63929,-6,1,"41.482181, -96.63929"
22099,57270,Veblen,SD,45.83907,-97.37321,-6,1,"45.83907, -97.37321"
22100,89081,Indian Springs,NV,36.573377,-115.67467099999999,-8,1,"36.573377, -115.674671"
22101,73012,Bray,OK,34.48532,-97.852223,-6,1,"34.48532, -97.852223"
22102,70190,New Orleans,LA,30.032997,-89.882564,-6,1,"30.032997, -89.882564"
22103,24976,Sinks Grove,WV,37.667594,-80.54183999999998,-5,1,"37.667594, -80.54184"
22104,21285,Baltimore,MD,39.438964,-76.592139,-5,1,"39.438964, -76.592139"
22105,88063,Sunland Park,NM,31.799253000000004,-106.57771000000001,-7,1,"31.799253, -106.57771"
22106,92862,Orange,CA,33.640302,-117.769442,-8,1,"33.640302, -117.769442"
22107,39532,Biloxi,MS,30.462388,-88.93293,-6,1,"30.462388, -88.93293"
22108,37310,Charleston,TN,35.275808,-84.76927,-5,1,"35.275808, -84.76927"
22109,91902,Bonita,CA,32.663803,-117.02456,-8,1,"32.663803, -117.02456"
22110,98145,Seattle,WA,47.432251,-121.80338799999998,-8,1,"47.432251, -121.803388"
22111,71306,Alexandria,LA,31.075638,-92.446135,-6,1,"31.075638, -92.446135"
22112,83729,Boise,ID,43.459855,-116.24398400000001,-7,1,"43.459855, -116.243984"
22113,41348,Lost Creek,KY,37.426337,-83.29911,-5,1,"37.426337, -83.29911"
22114,42378,Whitesville,KY,37.666515,-86.86454,-6,1,"37.666515, -86.86454"
22115,79259,Tell,TX,34.391847,-100.40597,-6,1,"34.391847, -100.40597"
22116,79329,Idalou,TX,33.701827,-101.69093,-6,1,"33.701827, -101.69093"
22117,42063,Lynnville,KY,36.723872,-88.652009,-6,1,"36.723872, -88.652009"
22118,52746,Donahue,IA,41.712643,-90.68748,-6,1,"41.712643, -90.68748"
22119,28762,Old Fort,NC,35.625414,-82.18228999999998,-5,1,"35.625414, -82.18229"
22120,31057,Marshallville,GA,32.446656,-83.93412999999998,-5,1,"32.446656, -83.93413"
22121,80831,Peyton,CO,38.96634,-104.54313,-7,1,"38.96634, -104.54313"
22122,78594,Sebastian,TX,26.344765,-97.80031,-6,1,"26.344765, -97.80031"
22123,95954,Magalia,CA,39.888074,-121.59048,-8,1,"39.888074, -121.59048"
22124,49947,Marenisco,MI,46.420235,-89.66518,-6,1,"46.420235, -89.66518"
22125,1750,Natick,MA,42.273817,-71.378157,-5,1,"42.273817, -71.378157"
22126,50594,Vincent,IA,42.587704,-94.02502,-6,1,"42.587704, -94.02502"
22127,55065,Randolph,MN,44.534866,-93.02959000000001,-6,1,"44.534866, -93.02959"
22128,36456,McKenzie,AL,31.54668,-86.77355,-6,1,"31.54668, -86.77355"
22129,46055,McCordsville,IN,39.898378,-85.91589999999998,-5,0,"39.898378, -85.9159"
22130,32956,Rockledge,FL,28.329785,-80.732327,-5,1,"28.329785, -80.732327"
22131,28344,Godwin,NC,35.171062,-78.63648,-5,1,"35.171062, -78.63648"
22132,64108,Kansas City,MO,39.084554,-94.58296,-6,1,"39.084554, -94.58296"
22133,90011,Los Angeles,CA,34.007063,-118.25868,-8,1,"34.007063, -118.25868"
22134,96847,Honolulu,HI,24.859832,-168.021815,-10,0,"24.859832, -168.021815"
22135,38555,Crossville,TN,35.929314,-85.05925999999998,-6,1,"35.929314, -85.05926"
22136,18710,Wilkes Barre,PA,41.272248,-75.88014599999998,-5,1,"41.272248, -75.880146"
22137,11043,New Hyde Park,NY,40.754757,-73.60177199999998,-5,1,"40.754757, -73.601772"
22138,40546,Lexington,KY,38.028269,-84.47150499999998,-5,1,"38.028269, -84.471505"
22139,28016,Bessemer City,NC,35.292581,-81.28722999999998,-5,1,"35.292581, -81.28723"
22140,54136,Kimberly,WI,44.268387,-88.33656,-6,1,"44.268387, -88.33656"
22141,28383,Rowland,NC,34.571076,-79.27404,-5,1,"34.571076, -79.27404"
22142,28262,Charlotte,NC,35.321279,-80.74049999999998,-5,1,"35.321279, -80.7405"
22143,78074,Waring,TX,29.950969,-98.79093,-6,1,"29.950969, -98.79093"
22144,36688,Mobile,AL,30.696589,-88.173652,-6,1,"30.696589, -88.173652"
22145,1032,Goshen,MA,42.45792,-72.81551,-5,1,"42.45792, -72.81551"
22146,28329,Clinton,NC,34.994005,-78.277669,-5,1,"34.994005, -78.277669"
22147,87301,Gallup,NM,35.534253,-108.84857,-7,1,"35.534253, -108.84857"
22148,57541,Ideal,SD,43.615797,-99.93186,-6,1,"43.615797, -99.93186"
22149,70719,Brusly,LA,30.384402,-91.25549,-6,1,"30.384402, -91.25549"
22150,14425,Farmington,NY,42.985007,-77.346,-5,1,"42.985007, -77.346"
22151,78463,Corpus Christi,TX,27.777,-97.463213,-6,1,"27.777, -97.463213"
22152,73757,Lucien,OK,36.267701,-97.45245000000001,-6,1,"36.267701, -97.45245"
